Code,Stock,Company,Sector,Market,Price,EPS,ROE,YoY,QoQ,ConQ,TopQ,RYoY,RQoQ,RConQ,RTopQ
7045,SCOMIES,SCOMI ENERGY SERVICES BHD,Energy,Main Market,0.100,-43.76,-99.45,No,No,No,No,No,No,No,No
03002,REDIDEA,RED IDEAS HOLDINGS BERHAD,Technology,Leap Market,0.190,-4.13,-103.23,No,No,No,No,No,Yes,Yes,Yes
3891,MUIIND,MALAYAN UNITED INDUSTRIES BERHAD,Consumer Products & Services,Main Market,0.100,-6.59,-103.60,No,Yes,No,No,No,No,No,No
0068,ASDION,ASDION BERHAD,Technology,Ace Market,0.205,-3.66,-111.12,No,No,No,No,Yes,No,No,No
0152,DGB,DGB ASIA BERHAD,Technology,Ace Market,0.225,-6.05,-121.00,Yes,Yes,No,No,Yes,Yes,No,No
0831EA,FANG-1XI,TRADEPLUS NYSE FANG+ DAILY (-1X) INVERSE TRACKER,None,None,1.700,-516.40,-129.93,No,No,No,No,No,No,No,No
7243,IMPIANA,IMPIANA HOTELS BERHAD,Consumer Products & Services,Main Market,0.085,-12.03,-133.68,No,No,No,No,No,No,No,No
0098,BAHVEST,BAHVEST RESOURCES BERHAD,Consumer Products & Services,Ace Market,0.480,-14.40,-140.86,No,No,No,No,No,No,No,No
2739,TECHNAX,SINO HUA-AN INTERNATIONAL BERHAD,Energy,Main Market,0.190,-17.65,-176.50,No,No,No,No,No,No,No,No
03009,SEERS,SEERS BERHAD,Consumer Products & Services,Leap Market,0.100,-2.07,-206.61,No,No,No,No,No,Yes,No,No
5078,M&G,MARINE & GENERAL BERHAD,Transportation & Logistics,Main Market,0.075,-7.66,-212.25,No,No,No,No,Yes,Yes,No,Yes
5099,AIRASIA,AIRASIA GROUP BERHAD,Consumer Products & Services,Main Market,0.885,-90.75,-259.30,No,No,No,No,No,No,No,No
5268,TOPBLDS,TOP BUILDERS CAPITAL BERHAD,Construction,Main Market,0.120,-12.28,-409.49,Yes,Yes,No,No,No,No,No,No
0175,HHGROUP,HENG HUAT RESOURCES GROUP BERHAD,Industrial Products & Services,Ace Market,0.345,-45.40,-515.92,No,No,No,No,No,No,No,No
